credit_score,annual_income,loan_amount,employment_length_years,debt_to_income_ratio,num_previous_defaults,loan_term_months,interest_rate,home_ownership,loan_purpose,default
558,56157.67,24047.84,9.2,0.366,0,60,12.75,MORTGAGE,debt_consolidation,0
806,69662.62,29817.5,1.8,0.44,0,36,6.0,MORTGAGE,credit_card,0
383,27669.09,9547.94,6.5,0.35,1,36,19.15,MORTGAGE,debt_consolidation,1
468,25972.88,1485.44,1.5,0.259,1,36,18.47,MORTGAGE,other,0
399,104140.29,12298.73,4.2,0.27,0,60,21.56,RENT,home_improvement,0
434,57423.38,20138.72,2.4,0.064,2,60,19.21,OWN,major_purchase,1
799,40592.63,11034.31,1.8,0.314,0,60,7.77,RENT,debt_consolidation,0
818,32200.16,23617.58,13.1,0.177,0,60,8.16,RENT,credit_card,0
324,38960.42,29949.54,2.5,0.017,0,36,21.11,MORTGAGE,credit_card,1
648,28688.24,29854.93,1.7,0.217,0,60,12.18,RENT,home_improvement,0
428,72950.43,40325.63,0.6,0.306,1,36,19.14,RENT,credit_card,0
406,34560.34,43518.04,10.5,0.27,2,60,19.57,MORTGAGE,debt_consolidation,1
460,80184.91,40190.58,5.4,0.609,0,36,18.49,MORTGAGE,home_improvement,0
407,40934.03,28287.7,5.3,0.382,0,36,19.7,MORTGAGE,home_improvement,0
570,30653.2,10053.62,0.2,0.476,1,60,13.26,RENT,credit_card,1
848,40463.85,42511.85,0.6,0.588,0,36,6.83,RENT,major_purchase,0
623,15049.87,8693.86,9.6,0.161,1,36,11.71,RENT,debt_consolidation,0
698,46427.82,7662.8,1.5,0.51,0,60,11.3,MORTGAGE,credit_card,0
571,45408.13,14973.05,0.8,0.151,0,36,13.62,RENT,major_purchase,0
307,71049.65,26238.64,0.6,0.137,0,60,20.25,OWN,home_improvement,1
346,20976.6,30984.8,3.4,0.31,0,36,18.98,OWN,credit_card,1
448,82688.83,1584.88,1.4,0.259,1,36,20.28,OWN,debt_consolidation,0
434,70917.3,35232.98,5.0,0.553,0,36,16.84,RENT,debt_consolidation,0
763,86113.34,8700.86,8.1,0.176,0,60,9.67,MORTGAGE,home_improvement,0
764,47871.49,14045.33,12.1,0.158,0,60,9.31,MORTGAGE,credit_card,0
770,77362.2,15171.82,3.0,0.195,0,36,9.43,MORTGAGE,credit_card,0
651,25284.33,15627.62,1.6,0.054,0,36,10.58,OWN,credit_card,0
606,67566.76,34456.17,3.9,0.046,0,60,12.6,OWN,debt_consolidation,0
657,34647.36,2801.55,3.6,0.259,1,60,10.45,RENT,credit_card,0
524,23315.4,9646.78,13.4,0.607,1,36,16.66,RENT,credit_card,0
669,29558.8,1982.05,8.0,0.078,1,60,13.04,MORTGAGE,debt_consolidation,0
737,49142.97,35245.18,1.1,0.285,0,60,9.23,RENT,other,0
720,33828.72,44283.78,9.3,0.553,0,60,12.35,MORTGAGE,credit_card,0
638,58060.05,30020.08,1.4,0.14,0,36,12.48,MORTGAGE,debt_consolidation,0
332,21726.61,26966.12,6.2,0.17,0,36,20.82,MORTGAGE,home_improvement,0
699,18822.46,40954.91,4.8,0.404,3,36,10.51,RENT,major_purchase,0
502,90905.37,12217.98,5.0,0.329,3,60,16.7,MORTGAGE,debt_consolidation,1
709,73622.8,3924.34,0.9,0.155,0,36,8.32,RENT,other,0
597,30571.28,23438.68,2.7,0.255,3,36,13.67,RENT,credit_card,0
785,48954.68,12455.34,3.8,0.373,2,36,7.69,MORTGAGE,debt_consolidation,0
486,77557.76,20847.59,6.6,0.481,0,60,16.27,RENT,home_improvement,0
813,59197.84,21077.19,10.4,0.159,0,36,6.91,OWN,home_improvement,0
765,52402.02,15028.6,0.2,0.13,0,36,9.64,RENT,other,0
482,80243.36,22398.28,0.9,0.383,0,36,16.71,OWN,major_purchase,0
565,35283.81,17726.68,2.5,0.6,1,36,12.92,OWN,home_improvement,0
592,49713.43,5974.61,0.9,0.371,0,36,13.59,RENT,home_improvement,0
723,48628.65,39135.93,7.9,0.349,1,60,9.39,RENT,debt_consolidation,0
679,43358.46,31856.04,10.9,0.051,0,36,10.97,RENT,home_improvement,0
769,41133.89,2817.59,8.9,0.163,1,60,8.25,MORTGAGE,major_purchase,0
503,50654.87,6094.6,1.0,0.144,0,36,16.51,RENT,other,0
578,49785.71,5246.64,4.2,0.283,0,36,12.23,OWN,debt_consolidation,1
537,30583.24,3716.72,4.9,0.53,0,60,13.47,MORTGAGE,credit_card,0
801,70319.76,3598.5,2.9,0.37,0,36,7.31,MORTGAGE,other,0
468,31590.97,7912.94,1.5,0.507,0,36,16.79,MORTGAGE,home_improvement,0
623,44435.54,38306.25,4.9,0.51,0,36,11.44,MORTGAGE,debt_consolidation,0
366,42921.31,37442.27,1.8,0.584,0,36,17.62,RENT,debt_consolidation,0
768,57592.44,35458.44,0.5,0.103,0,36,8.67,MORTGAGE,other,0
511,18890.29,28047.09,3.5,0.203,1,60,15.31,MORTGAGE,home_improvement,0
487,73196.98,32833.72,9.2,0.287,0,36,16.95,MORTGAGE,major_purchase,0
621,36147.18,33493.17,0.2,0.237,0,60,12.97,OWN,debt_consolidation,0
574,84879.13,40129.77,8.1,0.346,0,36,14.87,MORTGAGE,credit_card,0
767,39530.42,33223.09,3.5,0.329,0,36,7.13,MORTGAGE,other,0
592,47955.1,33404.21,3.6,0.291,0,36,13.52,MORTGAGE,home_improvement,0
584,115983.56,36379.57,9.0,0.17,0,36,16.23,MORTGAGE,credit_card,0
357,43269.26,25479.61,0.1,0.073,2,60,20.63,OWN,debt_consolidation,1
312,85603.59,10373.27,0.3,0.151,1,36,23.43,MORTGAGE,debt_consolidation,1
519,49889.72,4719.87,1.4,0.12,1,60,16.46,RENT,debt_consolidation,0
850,59097.18,19437.92,6.7,0.183,0,36,4.93,MORTGAGE,debt_consolidation,0
805,50588.59,5034.17,2.7,0.204,0,36,10.19,OWN,credit_card,0
646,71792.35,8449.38,9.5,0.269,0,60,13.6,RENT,major_purchase,0
647,36008.52,2048.96,4.8,0.127,0,36,10.36,OWN,other,0
515,31482.22,14209.08,6.8,0.248,0,36,15.55,MORTGAGE,debt_consolidation,0
397,36777.47,43679.9,24.9,0.304,0,60,21.31,RENT,debt_consolidation,0
304,51270.44,17672.98,2.6,0.22,0,36,22.65,OWN,debt_consolidation,1
486,44383.88,11599.27,6.3,0.266,0,60,14.38,MORTGAGE,debt_consolidation,0
474,67482.51,18751.78,5.6,0.433,0,60,16.1,OWN,home_improvement,0
405,88179.45,14258.89,8.0,0.446,0,36,18.0,MORTGAGE,credit_card,1
442,31598.75,30650.58,13.2,0.296,0,36,19.65,MORTGAGE,major_purchase,0
313,35232.46,28916.54,3.3,0.327,0,60,22.24,RENT,debt_consolidation,1
634,25685.77,2203.09,5.1,0.152,0,60,11.91,RENT,home_improvement,0
811,122230.98,23498.22,14.2,0.299,0,60,6.2,RENT,other,0
680,56224.13,2592.79,5.5,0.189,2,60,11.75,MORTGAGE,debt_consolidation,0
546,60834.42,30803.98,1.3,0.279,1,60,14.7,RENT,other,0
531,26820.08,42175.57,7.2,0.763,0,36,15.5,OWN,major_purchase,1
469,48995.0,40929.47,2.0,0.432,1,36,17.81,RENT,debt_consolidation,1
378,61645.87,10051.33,3.6,0.59,1,36,19.94,MORTGAGE,credit_card,1
629,43750.53,33676.39,2.0,0.541,1,36,10.8,OWN,debt_consolidation,0
612,79544.15,35894.9,16.7,0.317,2,36,13.95,RENT,home_improvement,0
304,138735.43,39032.17,12.3,0.441,0,36,23.13,RENT,credit_card,0
528,32010.58,12422.34,0.5,0.15,0,36,17.9,RENT,debt_consolidation,0
453,30947.91,20836.73,9.0,0.332,0,36,16.8,OWN,credit_card,0
393,33024.66,10746.19,6.7,0.25,0,36,20.83,OWN,other,1
687,100991.3,2069.62,0.8,0.067,0,36,12.28,MORTGAGE,other,0
589,78359.3,29996.56,1.0,0.46,0,60,14.87,MORTGAGE,major_purchase,0
649,46120.48,19984.4,2.3,0.608,0,60,12.04,MORTGAGE,debt_consolidation,0
693,49833.95,11917.14,6.2,0.205,0,60,9.47,MORTGAGE,credit_card,0
840,33946.99,38272.57,6.0,0.173,0,36,5.94,MORTGAGE,home_improvement,0
742,73167.91,22809.95,0.4,0.378,0,36,7.8,RENT,debt_consolidation,0
641,41317.61,44764.94,3.4,0.544,0,60,10.27,MORTGAGE,major_purchase,0
784,43606.68,35907.74,2.1,0.076,0,60,8.82,OWN,home_improvement,0
563,64470.01,39245.29,0.3,0.17,0,36,13.34,OWN,debt_consolidation,0
842,45044.32,35026.62,7.5,0.388,0,60,4.0,RENT,major_purchase,0
719,44102.22,5660.7,0.3,0.137,1,36,9.96,RENT,home_improvement,0
658,49254.64,3861.28,9.0,0.225,0,60,12.56,OWN,major_purchase,0
797,70116.26,41263.47,6.7,0.096,0,36,8.3,RENT,home_improvement,0
583,102839.2,7080.68,5.4,0.413,0,36,12.58,RENT,other,0
697,63797.47,18213.95,3.2,0.228,1,36,9.73,RENT,major_purchase,0
456,70367.82,27836.08,13.7,0.289,0,36,17.96,RENT,other,1
830,44804.58,10323.53,2.6,0.198,3,36,7.67,RENT,other,0
643,35649.52,10912.54,1.0,0.178,0,36,12.55,RENT,home_improvement,0
730,65794.65,21514.62,1.5,0.461,0,60,10.54,MORTGAGE,major_purchase,0
553,52947.62,16879.38,0.1,0.366,0,36,14.44,RENT,credit_card,0
777,25843.57,30769.33,10.6,0.082,0,60,8.6,RENT,debt_consolidation,0
340,42292.65,4303.35,3.8,0.462,1,60,21.1,MORTGAGE,credit_card,0
362,47225.83,22505.38,18.7,0.044,0,36,18.88,RENT,debt_consolidation,0
579,38960.12,8667.44,5.2,0.39,0,36,11.77,RENT,debt_consolidation,0
703,95490.4,27695.9,7.8,0.184,1,60,9.25,MORTGAGE,credit_card,0
745,60835.43,6113.38,4.9,0.106,0,36,8.17,MORTGAGE,debt_consolidation,0
542,90937.59,9695.8,10.0,0.19,0,60,16.56,MORTGAGE,debt_consolidation,0
657,55190.24,36371.12,1.4,0.206,0,60,11.47,RENT,debt_consolidation,0
604,50849.45,11347.35,0.8,0.229,1,36,12.15,OWN,credit_card,0
829,32161.68,33430.87,0.4,0.338,1,60,6.38,RENT,credit_card,0
660,49284.67,13014.76,7.0,0.164,0,36,11.77,RENT,debt_consolidation,0
529,49309.61,11341.21,0.3,0.261,0,36,14.81,RENT,home_improvement,0
834,26497.32,14162.81,6.1,0.319,1,36,5.77,MORTGAGE,debt_consolidation,0
359,38453.79,39761.01,13.5,0.092,1,36,19.8,MORTGAGE,home_improvement,1
842,42383.86,18475.29,32.6,0.546,0,60,6.48,OWN,debt_consolidation,0
384,59045.63,11725.46,6.3,0.417,0,36,19.34,MORTGAGE,debt_consolidation,0
458,60331.37,24612.14,0.1,0.367,0,36,16.84,RENT,credit_card,1
752,37737.39,17968.22,0.2,0.056,0,36,7.93,MORTGAGE,major_purchase,0
704,60535.87,35768.69,8.3,0.05,0,36,10.64,RENT,home_improvement,1
834,45164.4,44579.61,27.0,0.638,0,36,5.99,OWN,home_improvement,0
713,13476.07,24169.28,3.1,0.113,0,36,10.66,RENT,debt_consolidation,0
650,39414.3,20876.95,5.2,0.3,1,36,13.7,RENT,debt_consolidation,0
490,79661.76,16093.56,1.8,0.199,0,36,15.13,OWN,home_improvement,1
302,22998.57,43826.9,5.5,0.519,0,36,21.64,MORTGAGE,home_improvement,1
368,51570.81,22264.46,0.2,0.509,0,60,18.1,RENT,credit_card,1
464,100044.22,8831.86,3.6,0.311,0,36,16.94,MORTGAGE,other,0
322,34812.23,43645.5,14.9,0.513,0,36,23.62,RENT,other,1
580,49068.23,43278.81,2.5,0.506,0,36,14.57,RENT,debt_consolidation,1
728,27260.46,20171.9,1.3,0.081,0,36,8.75,RENT,debt_consolidation,0
830,101951.66,16320.18,11.4,0.307,0,36,7.13,OWN,other,0
569,47216.58,30939.25,3.3,0.147,0,60,12.82,MORTGAGE,major_purchase,0
782,50060.23,37472.66,10.1,0.102,0,36,6.62,RENT,debt_consolidation,0
843,90168.48,22935.41,5.5,0.4,2,36,6.99,MORTGAGE,major_purchase,0
773,66016.85,15555.77,1.7,0.278,0,36,7.86,OWN,home_improvement,0
556,33056.29,14261.34,21.9,0.42,0,60,14.28,MORTGAGE,credit_card,0
479,36633.74,15370.34,1.0,0.053,0,36,16.73,RENT,home_improvement,0
838,61250.0,6193.45,7.8,0.236,1,60,6.04,OWN,debt_consolidation,0
433,37017.48,35259.3,7.2,0.554,1,36,19.7,OWN,credit_card,1
526,18906.11,5618.23,10.8,0.245,0,36,13.67,MORTGAGE,credit_card,0
340,47860.3,18525.84,1.7,0.297,0,36,19.87,MORTGAGE,credit_card,1
737,25182.49,37737.51,1.3,0.066,1,36,9.56,RENT,debt_consolidation,0
658,101450.55,18780.66,7.7,0.289,0,60,10.18,RENT,credit_card,0
346,53079.94,13969.52,0.9,0.065,0,36,19.75,MORTGAGE,debt_consolidation,0
422,32619.69,42723.16,4.0,0.474,0,36,19.48,OWN,home_improvement,1
606,35796.86,6567.93,0.7,0.266,2,36,12.09,MORTGAGE,other,0
597,20947.43,39933.57,6.6,0.156,0,36,14.34,OWN,home_improvement,0
741,29888.89,3731.38,2.2,0.643,0,36,7.56,MORTGAGE,credit_card,0
446,77446.72,19195.29,14.1,0.421,0,60,20.22,MORTGAGE,credit_card,1
809,133827.08,28795.73,5.2,0.32,1,36,8.01,MORTGAGE,home_improvement,0
544,67973.86,17281.69,4.4,0.302,0,60,15.75,RENT,other,0
753,47031.88,24522.68,1.3,0.139,0,60,8.36,MORTGAGE,other,0
431,40360.96,9976.07,6.2,0.638,3,36,18.2,RENT,home_improvement,0
320,31874.99,26037.52,3.5,0.151,0,60,24.66,MORTGAGE,credit_card,1
330,123858.45,6920.58,2.1,0.154,0,60,19.82,MORTGAGE,debt_consolidation,1
505,45029.05,36028.24,5.9,0.269,0,36,15.36,MORTGAGE,debt_consolidation,0
825,127011.56,26686.76,19.4,0.259,0,60,6.33,OWN,debt_consolidation,0
326,91773.95,22205.01,1.9,0.255,0,36,21.45,RENT,credit_card,0
503,22396.09,3405.34,8.9,0.47,0,36,16.92,OWN,debt_consolidation,0
360,36327.18,22990.07,2.1,0.192,0,36,20.85,MORTGAGE,home_improvement,0
813,36276.65,25797.05,4.1,0.046,0,60,5.78,MORTGAGE,debt_consolidation,0
672,47290.71,12689.37,1.0,0.505,1,36,12.1,MORTGAGE,major_purchase,0
720,47708.2,30813.97,4.1,0.364,2,60,10.7,RENT,debt_consolidation,0
693,188774.34,4377.67,4.7,0.365,0,60,10.65,RENT,major_purchase,0
662,30189.44,10182.32,2.9,0.677,0,36,10.72,RENT,debt_consolidation,0
726,54341.12,33452.13,3.8,0.201,0,60,9.95,RENT,debt_consolidation,0
304,64694.31,7477.78,6.3,0.336,0,60,21.55,RENT,major_purchase,0
776,48986.14,11804.15,2.7,0.095,0,36,8.1,RENT,home_improvement,0
707,51512.58,29637.64,1.7,0.495,0,60,10.18,MORTGAGE,debt_consolidation,0
707,30633.09,33069.03,12.5,0.247,0,36,9.11,MORTGAGE,other,0
516,51427.01,3265.53,1.9,0.102,1,60,15.76,MORTGAGE,home_improvement,0
741,61705.57,6569.93,3.0,0.248,0,36,10.46,RENT,credit_card,0
510,56807.31,20629.19,5.6,0.396,0,60,16.71,MORTGAGE,home_improvement,0
326,63360.15,27082.98,1.1,0.351,1,60,21.01,OWN,home_improvement,1
800,92565.66,20966.37,15.8,0.186,0,60,7.16,OWN,debt_consolidation,0
429,74729.85,29471.08,14.5,0.475,0,36,20.36,MORTGAGE,major_purchase,1
356,50619.02,34263.69,16.4,0.349,0,36,19.33,MORTGAGE,major_purchase,0
642,28932.15,42779.93,4.2,0.224,1,60,12.83,OWN,credit_card,0
428,37421.39,16394.75,2.7,0.303,0,36,19.74,RENT,credit_card,1
772,44407.6,8176.61,19.9,0.53,0,60,6.95,RENT,major_purchase,0
544,54915.76,12619.7,6.5,0.293,0,36,14.7,MORTGAGE,debt_consolidation,0
302,39527.43,7519.24,1.8,0.39,0,36,23.28,RENT,other,0
824,32174.2,18346.81,7.6,0.157,0,36,5.89,RENT,other,0
583,28718.9,39392.96,1.0,0.092,0,36,13.95,OWN,credit_card,0
444,23317.75,16270.64,0.5,0.498,0,60,16.14,RENT,credit_card,0
673,44102.52,7548.2,18.8,0.539,0,60,10.67,MORTGAGE,home_improvement,0
592,25302.3,23995.85,0.1,0.409,0,60,15.18,RENT,major_purchase,0
316,31249.65,44645.53,0.7,0.06,0,60,20.05,RENT,major_purchase,1
718,41058.13,9279.97,0.8,0.136,0,36,7.88,RENT,home_improvement,0
521,26871.92,35226.5,0.6,0.537,0,36,15.53,RENT,major_purchase,1
685,58156.24,37227.79,16.7,0.154,0,36,11.44,RENT,debt_consolidation,0
793,68398.1,18658.89,5.1,0.388,0,36,7.07,MORTGAGE,credit_card,0
636,38282.87,28260.26,11.6,0.561,0,36,11.86,MORTGAGE,major_purchase,0
670,40269.02,20024.43,8.5,0.031,3,36,12.13,RENT,home_improvement,0
440,62432.63,12542.39,3.2,0.173,0,36,19.4,MORTGAGE,major_purchase,0
430,35550.24,19749.23,13.4,0.181,2,36,18.84,MORTGAGE,credit_card,1
528,34467.42,5192.77,1.2,0.221,0,60,16.51,RENT,credit_card,0
769,83987.59,32106.07,13.0,0.143,2,36,8.32,RENT,debt_consolidation,0
588,72975.9,37484.49,2.3,0.234,0,36,12.87,MORTGAGE,home_improvement,0
491,64260.31,14525.6,0.9,0.433,3,60,14.66,MORTGAGE,credit_card,0
729,74350.08,25924.98,6.8,0.448,0,36,7.87,RENT,other,0
770,20135.2,11214.54,26.9,0.383,2,60,8.18,RENT,credit_card,1
797,90149.62,6608.26,3.4,0.295,0,60,9.1,MORTGAGE,credit_card,0
464,58479.29,30199.22,0.7,0.398,0,36,16.1,MORTGAGE,credit_card,0
691,77253.82,6900.73,0.6,0.651,0,36,14.32,MORTGAGE,major_purchase,0
625,58350.48,35407.08,3.0,0.525,0,36,12.34,RENT,credit_card,0
547,50112.02,12957.2,12.0,0.537,0,60,13.61,MORTGAGE,credit_card,1
518,43308.79,37014.59,6.6,0.68,1,36,15.0,RENT,debt_consolidation,0
363,57827.23,17214.2,7.5,0.529,0,36,20.08,MORTGAGE,other,0
451,42604.43,17229.07,12.4,0.433,0,36,19.25,RENT,home_improvement,0
602,72442.2,34025.2,4.6,0.141,3,36,13.35,RENT,debt_consolidation,0
788,24006.85,23451.69,8.1,0.105,1,36,6.31,MORTGAGE,debt_consolidation,0
777,38418.36,9843.01,2.5,0.223,2,36,10.24,MORTGAGE,credit_card,0
403,123028.4,38417.98,1.2,0.422,0,36,18.27,RENT,home_improvement,0
674,36984.86,15966.74,13.7,0.408,1,36,10.15,RENT,debt_consolidation,0
346,44028.5,5522.18,2.4,0.198,0,60,21.22,MORTGAGE,debt_consolidation,0
671,32953.03,19304.05,21.5,0.129,1,60,12.4,MORTGAGE,home_improvement,0
488,57018.47,26254.32,2.6,0.148,0,36,17.69,RENT,debt_consolidation,1
547,35195.76,27834.95,2.6,0.482,0,36,12.72,MORTGAGE,credit_card,1
695,45092.67,37766.75,7.0,0.18,0,60,12.46,OWN,other,0
534,71825.15,24821.9,5.9,0.305,0,36,13.93,MORTGAGE,credit_card,0
744,35794.75,10843.26,0.3,0.156,0,36,9.84,MORTGAGE,debt_consolidation,0
594,69903.78,12513.32,2.8,0.252,0,36,14.0,MORTGAGE,credit_card,0
850,70969.34,5436.99,10.3,0.173,0,60,6.72,OWN,debt_consolidation,0
651,78804.88,33380.67,0.9,0.405,0,60,11.53,RENT,major_purchase,0
463,52221.18,5661.43,5.0,0.325,0,60,18.64,RENT,credit_card,1
727,210779.23,27655.76,3.9,0.148,0,36,9.62,MORTGAGE,credit_card,0
524,78789.91,27265.69,0.6,0.445,0,36,17.17,RENT,credit_card,0
594,56737.74,35562.16,7.2,0.063,0,36,12.1,RENT,debt_consolidation,0
375,33051.89,4283.71,7.7,0.441,1,36,21.96,OWN,debt_consolidation,1
365,46925.82,9928.1,1.8,0.293,0,36,18.03,MORTGAGE,debt_consolidation,1
616,93138.89,41020.74,4.9,0.329,0,60,14.87,RENT,home_improvement,0
402,105798.39,26178.42,0.1,0.347,0,36,18.43,RENT,credit_card,0
849,95344.13,21138.37,5.8,0.151,1,36,6.55,MORTGAGE,debt_consolidation,0
771,69796.32,33897.76,5.6,0.233,0,36,7.77,MORTGAGE,major_purchase,0
686,27860.16,40711.34,0.5,0.182,1,60,9.69,RENT,debt_consolidation,0
704,61036.22,12572.42,3.9,0.092,0,36,9.75,MORTGAGE,major_purchase,0
627,28039.48,40664.93,1.3,0.08,0,36,13.47,OWN,debt_consolidation,0
333,25100.37,5782.56,8.3,0.102,2,36,21.54,RENT,credit_card,1
516,54590.84,44018.05,4.6,0.224,0,36,17.25,MORTGAGE,credit_card,0
573,62034.11,8253.48,5.5,0.324,1,36,14.75,RENT,home_improvement,0
804,73608.79,12714.4,0.3,0.246,0,36,7.81,OWN,debt_consolidation,0
420,61310.8,5250.13,1.5,0.479,0,36,20.56,RENT,home_improvement,0
573,62268.67,36361.77,9.8,0.402,0,36,14.67,RENT,credit_card,0
489,31473.66,44306.21,2.2,0.419,0,36,15.36,RENT,home_improvement,0
374,46758.93,14066.97,15.5,0.123,1,36,18.4,RENT,credit_card,0
356,24879.45,15326.93,6.7,0.552,1,60,22.63,MORTGAGE,major_purchase,1
501,19900.18,13275.12,9.6,0.39,0,60,16.08,RENT,major_purchase,0
345,68411.02,7812.44,4.2,0.107,1,36,20.79,MORTGAGE,credit_card,1
337,34929.74,35647.55,3.9,0.191,0,60,20.25,MORTGAGE,debt_consolidation,0
493,72593.04,3671.67,0.1,0.471,0,36,14.54,RENT,debt_consolidation,0
411,80721.19,43582.06,0.2,0.065,0,36,21.17,RENT,debt_consolidation,0
605,37097.59,41801.88,15.3,0.379,2,36,11.67,RENT,credit_card,0
309,63936.14,6211.32,2.3,0.293,0,36,20.59,MORTGAGE,home_improvement,0
466,36405.66,24299.05,3.7,0.38,1,36,16.82,RENT,home_improvement,0
549,21361.69,44685.46,5.9,0.365,0,36,14.22,MORTGAGE,debt_consolidation,0
830,51817.81,38515.25,0.2,0.06,0,60,5.91,MORTGAGE,credit_card,0
649,39660.33,32465.88,6.7,0.513,1,36,12.71,OWN,major_purchase,0
785,40213.58,1988.28,1.2,0.312,0,60,9.27,OWN,major_purchase,0
489,119241.29,4008.61,4.0,0.424,0,36,16.48,RENT,credit_card,0
547,24670.52,35936.75,4.0,0.077,0,36,15.2,MORTGAGE,debt_consolidation,0
531,58237.92,17563.57,0.6,0.214,0,36,14.21,MORTGAGE,credit_card,0
788,31330.17,30411.0,1.9,0.122,0,36,8.54,MORTGAGE,debt_consolidation,0
828,73770.75,33523.99,4.4,0.583,1,60,6.36,RENT,home_improvement,0
830,56066.52,19576.1,5.3,0.492,0,36,6.17,RENT,credit_card,0
714,58145.57,7308.8,3.9,0.152,0,60,11.16,RENT,debt_consolidation,0
577,32041.9,18014.56,2.4,0.355,0,60,12.26,RENT,debt_consolidation,0
598,34734.39,39326.13,16.3,0.073,0,36,14.62,MORTGAGE,debt_consolidation,0
840,74403.83,15567.77,0.3,0.154,0,60,6.27,MORTGAGE,major_purchase,0
456,108755.66,3756.58,2.5,0.463,1,36,16.93,MORTGAGE,debt_consolidation,0
491,60848.26,43201.78,2.3,0.046,0,60,18.6,MORTGAGE,credit_card,0
794,32733.71,30949.78,1.1,0.256,1,36,8.64,MORTGAGE,home_improvement,0
512,57097.88,24797.7,6.9,0.262,0,36,13.84,RENT,major_purchase,0
429,146146.15,37480.72,7.5,0.526,2,60,19.46,RENT,other,0
608,51333.06,19091.07,9.7,0.181,0,60,13.8,RENT,debt_consolidation,0
479,94639.33,44345.09,3.3,0.704,1,60,15.31,RENT,debt_consolidation,0
790,35131.44,38733.22,0.6,0.235,1,36,7.71,MORTGAGE,home_improvement,0
800,48101.15,13343.97,14.0,0.116,0,36,8.47,MORTGAGE,credit_card,0
468,64783.38,17326.11,5.0,0.011,3,60,14.96,RENT,credit_card,0
591,58618.04,13132.69,2.7,0.367,0,36,14.52,MORTGAGE,home_improvement,0
842,34721.87,30011.0,9.0,0.24,0,60,5.82,MORTGAGE,other,0
709,34054.49,29130.6,0.3,0.062,3,60,9.94,RENT,debt_consolidation,0
418,76475.67,23990.26,15.2,0.334,0,60,19.98,MORTGAGE,home_improvement,0
625,83800.8,43496.98,3.1,0.199,0,60,11.68,RENT,credit_card,0
641,96806.03,21780.11,0.9,0.352,0,36,10.81,RENT,home_improvement,0
660,110389.33,35483.79,7.6,0.15,3,36,12.43,OWN,credit_card,0
313,52082.21,29956.19,12.1,0.251,1,60,21.79,MORTGAGE,other,1
464,42614.95,23800.14,0.9,0.269,0,60,16.74,MORTGAGE,debt_consolidation,1
770,90034.29,2852.18,6.1,0.253,0,36,6.74,RENT,major_purchase,0
432,67567.42,29929.78,16.7,0.348,0,60,17.72,RENT,home_improvement,0
465,31504.8,29274.18,15.3,0.27,1,36,16.52,MORTGAGE,other,0
477,30787.5,6494.46,1.4,0.306,0,36,16.59,RENT,major_purchase,0
397,61167.34,36020.26,1.9,0.179,0,36,17.29,RENT,home_improvement,0
385,45262.15,21547.74,0.8,0.116,0,36,18.72,MORTGAGE,debt_consolidation,1
491,48441.23,15262.42,1.5,0.089,0,36,16.95,OWN,home_improvement,0
781,79430.68,37254.21,2.6,0.455,0,36,7.92,RENT,debt_consolidation,0
300,68979.64,16108.32,0.8,0.128,0,60,21.78,OWN,debt_consolidation,0
456,89182.75,28361.43,0.2,0.103,0,36,16.33,RENT,credit_card,0
333,20553.96,28188.25,1.9,0.878,0,36,19.94,RENT,major_purchase,1
609,54941.76,3323.46,10.3,0.316,1,36,12.68,OWN,other,0
438,67010.85,19604.68,1.4,0.596,0,36,17.95,RENT,major_purchase,1
736,24662.43,10802.26,5.5,0.241,1,36,8.31,MORTGAGE,debt_consolidation,0
622,36508.37,9781.11,4.0,0.054,0,60,12.85,MORTGAGE,credit_card,0
731,33583.22,29818.32,7.8,0.023,0,36,9.68,RENT,debt_consolidation,0
649,49501.79,1502.04,0.9,0.5,0,60,10.61,MORTGAGE,major_purchase,0
541,101980.23,43639.48,0.1,0.094,0,36,16.46,RENT,debt_consolidation,1
774,121803.61,18397.2,8.4,0.177,0,36,7.22,MORTGAGE,home_improvement,0
562,33981.47,14147.36,6.7,0.205,0,36,13.3,MORTGAGE,credit_card,0
823,62127.92,41478.87,2.4,0.438,2,36,6.03,MORTGAGE,debt_consolidation,0
848,63035.86,22413.57,9.4,0.294,0,36,4.44,RENT,credit_card,0
624,58362.66,28030.31,1.1,0.153,0,60,10.48,MORTGAGE,debt_consolidation,0
671,58661.61,31617.43,0.9,0.136,0,36,12.49,MORTGAGE,debt_consolidation,0
440,56200.68,39342.1,1.8,0.048,0,36,19.02,OWN,debt_consolidation,0
748,104757.83,6708.65,2.0,0.577,0,36,7.92,OWN,credit_card,0
670,80507.85,4592.74,1.8,0.241,0,60,12.01,MORTGAGE,major_purchase,0
797,30422.29,44723.27,4.4,0.024,0,60,6.78,RENT,debt_consolidation,0
447,70127.79,1390.89,4.6,0.369,1,36,16.51,RENT,credit_card,0
733,73245.2,32160.57,0.5,0.23,0,36,9.11,MORTGAGE,credit_card,0
559,56485.28,27886.88,1.6,0.671,0,60,14.16,RENT,debt_consolidation,0
402,81563.81,25312.24,7.8,0.413,0,60,20.22,OWN,credit_card,1
394,53350.22,35576.43,1.5,0.14,0,60,16.42,MORTGAGE,debt_consolidation,0
609,53648.59,44668.81,13.9,0.347,0,60,12.67,RENT,home_improvement,0
476,51769.59,3062.98,1.8,0.153,2,60,19.59,MORTGAGE,other,1
